#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           ACE> Electron Proton Alpha Monitor
#     PROJECT                         ACE>Advanced Composition Explorer
#                                     ISTP>International Solar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     AC>Advanced Composition Explorer
#     DATA_TYPE                       H3>12-second Level 2 data
#     DESCRIPTOR                      EPAM>ACE Electron Proton Alpha Monitor
#     DATA_VERSION                    1
#     GENERATED_BY                    ACE Science Center
#     GENERATION_DATE                 2018101
#     LINK_TEXT                       Release notes and other info available at
#     LINK_TITLE                      the ACE Science Center Level 2 Data website
#     HTTP_LINK                       https://izw1.caltech.edu/ACE/ASC/level2/index.html
#     TEXT                            The Electron, Proton, and Alpha Monitor (EPAM) is composed of five
#                                     telescope apertures of three different types.  Two Low Energy
#                                     Foil Spectrometers (LEFS) measure the flux and direction of electrons
#                                     above 30 keV (geometry factor = 0.397 cm2*sr), two Low Energy Magnetic
#                                     Spectrometers (LEMS) measure the flux  and direction of ions greater than 50 keV
#                                     (geometry factor = 0.48 cm2*sr), and the Composition Aperture (CA)
#                                     measures the elemental composition of the ions (geometry factor = 0.24
#                                     cm2*sr). The telescopes use the spin of the spacecraft to sweep the full
#                                     sky. Solid-state detectors are used to measure the energy and composition
#                                     of the incoming particles.
#                                     For more information about the EPAM instrument, visit the EPAM Home Page
#                                     at JHU/APL: http://sd-www.jhuapl.edu/ACE/EPAM/
#                                     The quality of ACE level 2 data is such that it is suitable for serious
#                                     scientific study.  However, to avoid confusion and misunderstanding, it
#                                     is recommended that users consult with the appropriate ACE team members
#                                     before publishing work derived from the data. The ACE team has worked
#                                     hard to ensure that the level 2 data are free from errors, but the team
#                                     cannot accept responsibility for erroneous data, or for misunderstandings
#                                     about how the data may be used. This is especially true if the appropriate
#                                     ACE team members are not consulted before publication. At the very
#                                     least, preprints should be forwarded to the ACE team before publication.
#     MODS                            Initial Public Release 01/28/03 (Version 3)
#                                     11/11/04: Improved metadata (Version 4)
#     ADID_REF                        NSSD0327
#     LOGICAL_FILE_ID                 AC_H3_EPA_20180719_V01
#     LOGICAL_SOURCE                  AC_H3_EPM
#     LOGICAL_SOURCE_DESCRIPTION      ACE/EPAM Solar Energetic Particle 12-second Level 2 Data
#     PI_NAME                         R. Gold
#     PI_AFFILIATION                  JHU/APL
#     MISSION_GROUP                   ACE
#     INSTRUMENT_TYPE                 Particles (space)
#     TIME_RESOLUTION                 12 second
#     WEB_SITE                        http://www.srl.caltech.edu/ACE/
#     ACKNOWLEDGEMENT                 Please acknowledge the Principal
#                                     Investigator, Dr. Robert Gold of JHU/APL
#     RULES_OF_USE                    See the rules of use available from the ACE
#                                     Science Center at:
#                                     http://www.srl.caltech.edu/ACE/ASC/level2/policy_lvl2.html
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ACE/EPAM/L2/PT12S
#     DOI                             https://doi.org/10.48322/jqj0-vn49
#     CDAWEB_PARENTS                  ac_h3_epm_00000000_v01
#                                     ac_h3_epm_19980825_v01, ac_h3_epm_19980826_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time, beginning of interval
#  2. P2 LEMS30, (0.067-0.115 MeV Ions), Sector Avg
#  3. P3 LEMS30, (0.115-0.193 MeV Ions), Sector Avg
#  4. P4 LEMS30, (0.193-0.315 MeV Ions), Sector Avg
#  5. P5 LEMS30, (0.315-0.580 MeV Ions), Sector Avg
#  6. P6 LEMS30, (0.580-1.06 MeV Ions), Sector Avg
#  7. P7 LEMS30, (1.06-1.88 MeV Ions), Sector Avg
#  8. P8 LEMS30, (1.88-4.70 MeV Ions), Sector Avg
#
EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,P2_.067-.115MEV_IONS_1/(cm**2-s-sr-MeV),P3_.115-.193MEV_IONS_1/(cm**2-s-sr-MeV),P4_.193-.315MEV_IONS_1/(cm**2-s-sr-MeV),P5_.315-.580MEV_IONS_1/(cm**2-s-sr-MeV),P6_.580-1.06MEV_IONS_1/(cm**2-s-sr-MeV),P7_1.06-1.88MEV_IONS_1/(cm**2-s-sr-MeV),P8_1.88-4.70MEV_IONS_1/(cm**2-s-sr-MeV)
1998-08-26T09:29:58.000Z,331050.,188440.,78137.0,39684.0,16949.0,7137.60,2005.00
1998-08-26T09:30:10.000Z,330360.,188050.,79612.0,39640.0,16516.0,7131.90,2038.20
1998-08-26T09:30:22.000Z,330360.,188050.,77984.0,39640.0,16516.0,7131.90,2038.20
1998-08-26T09:30:34.000Z,322090.,188050.,79612.0,41139.0,17343.0,7131.90,2038.20
1998-08-26T09:30:46.000Z,330360.,193120.,81239.0,41139.0,17343.0,7131.90,2038.20
1998-08-26T09:30:58.000Z,330360.,188050.,82867.0,40434.0,17772.0,7257.20,2039.80
1998-08-26T09:31:11.000Z,331050.,188410.,81393.0,40434.0,17772.0,7257.20,2039.80
1998-08-26T09:31:23.000Z,338590.,193120.,81239.0,39640.0,16930.0,7251.50,2038.20
1998-08-26T09:31:35.000Z,338590.,182960.,79612.0,39640.0,16930.0,7251.50,2038.20
1998-08-26T09:31:47.000Z,330360.,188050.,81239.0,39640.0,16930.0,7131.90,2038.20
1998-08-26T09:31:59.000Z,338590.,188050.,81239.0,39640.0,16930.0,7131.90,2038.20
1998-08-26T09:32:11.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:32:23.000Z,338640.,188050.,81239.0,41157.0,17353.0,7134.70,2039.00
1998-08-26T09:32:35.000Z,338980.,193330.,82944.0,41157.0,17353.0,7134.70,2039.00
1998-08-26T09:32:47.000Z,330360.,188050.,81239.0,40390.0,17343.0,7131.90,2038.20
1998-08-26T09:32:59.000Z,338640.,193150.,81239.0,40390.0,17343.0,7131.90,2038.20
1998-08-26T09:33:11.000Z,338640.,198210.,82867.0,41889.0,18171.0,7374.10,2073.80
1998-08-26T09:33:23.000Z,355140.,203300.,86123.0,41889.0,18171.0,7374.10,2073.80
1998-08-26T09:33:35.000Z,355140.,203300.,87732.0,44137.0,18585.0,7493.70,2108.60
1998-08-26T09:33:47.000Z,363420.,208390.,87732.0,44137.0,18585.0,7493.70,2108.60
1998-08-26T09:34:00.000Z,355140.,208390.,89360.0,44137.0,18998.0,7613.40,2144.20
1998-08-26T09:34:12.000Z,355140.,208390.,87732.0,44137.0,18998.0,7613.40,2144.20
1998-08-26T09:34:24.000Z,355090.,208360.,86104.0,44877.0,18993.0,7735.90,2179.00
1998-08-26T09:34:36.000Z,363370.,208360.,87732.0,44877.0,18993.0,7735.90,2179.00
1998-08-26T09:34:48.000Z,363370.,208360.,90987.0,44877.0,18993.0,7735.90,2179.00
1998-08-26T09:35:00.000Z,355090.,203270.,87732.0,44877.0,18993.0,7735.90,2179.00
1998-08-26T09:35:12.000Z,346870.,198210.,86104.0,42629.0,18171.0,7493.70,2179.00
1998-08-26T09:35:24.000Z,346870.,198210.,84476.0,42629.0,18171.0,7493.70,2179.00
1998-08-26T09:35:36.000Z,355090.,203270.,86104.0,43379.0,18580.0,7735.90,2179.00
1998-08-26T09:35:48.000Z,338590.,198210.,87732.0,43379.0,18580.0,7735.90,2179.00
1998-08-26T09:36:00.000Z,338930.,193300.,81316.0,41906.0,18176.0,7496.60,2109.40
1998-08-26T09:36:12.000Z,338590.,193120.,82848.0,41906.0,18176.0,7496.60,2109.40
1998-08-26T09:36:24.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:36:36.000Z,346910.,208390.,87732.0,41889.0,17757.0,7374.10,2073.80
1998-08-26T09:36:49.000Z,322090.,188050.,81239.0,41889.0,17757.0,7374.10,2073.80
1998-08-26T09:37:01.000Z,330360.,193150.,82867.0,40390.0,17343.0,7131.90,2038.20
1998-08-26T09:37:13.000Z,330360.,188050.,79612.0,40390.0,17343.0,7131.90,2038.20
1998-08-26T09:37:25.000Z,322090.,182960.,77984.0,38900.0,16521.0,6889.70,1968.60
1998-08-26T09:37:37.000Z,330360.,188050.,79612.0,38900.0,16521.0,6889.70,1968.60
1998-08-26T09:37:49.000Z,313860.,177900.,74747.0,38150.0,16107.0,6647.50,1898.20
1998-08-26T09:38:01.000Z,322090.,182960.,77984.0,38150.0,16107.0,6647.50,1898.20
1998-08-26T09:38:13.000Z,322090.,182960.,76356.0,38150.0,16107.0,6647.50,1933.00
1998-08-26T09:38:25.000Z,330360.,188050.,77984.0,38150.0,16107.0,6647.50,1933.00
1998-08-26T09:38:37.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:38:49.000Z,322090.,188050.,77984.0,38917.0,16112.0,6772.90,1933.80
1998-08-26T09:39:01.000Z,330700.,188230.,78060.0,38917.0,16112.0,6772.90,1933.80
1998-08-26T09:39:13.000Z,330360.,188050.,77984.0,38150.0,16107.0,6647.50,1898.20
1998-08-26T09:39:25.000Z,322090.,188050.,76356.0,38150.0,16107.0,6647.50,1898.20
1998-08-26T09:39:38.000Z,322090.,182960.,76356.0,38150.0,16107.0,6647.50,1862.50
1998-08-26T09:39:50.000Z,322090.,182960.,76356.0,38150.0,16107.0,6647.50,1862.50
1998-08-26T09:40:02.000Z,338640.,188050.,77984.0,37401.0,16107.0,6647.50,1827.70
1998-08-26T09:40:14.000Z,322090.,182960.,77984.0,37401.0,16107.0,6647.50,1827.70
1998-08-26T09:40:26.000Z,330360.,182960.,76356.0,38150.0,16107.0,6647.50,1898.20
1998-08-26T09:40:38.000Z,330360.,188050.,77984.0,38150.0,16107.0,6647.50,1898.20
1998-08-26T09:40:50.000Z,330360.,182960.,77984.0,38891.0,16107.0,6889.70,1967.80
1998-08-26T09:41:02.000Z,330360.,188050.,77984.0,38891.0,16107.0,6889.70,1967.80
1998-08-26T09:41:14.000Z,330360.,188050.,77984.0,38150.0,16107.0,6767.20,1967.80
1998-08-26T09:41:26.000Z,322090.,182960.,76356.0,38150.0,16107.0,6767.20,1967.80
1998-08-26T09:41:38.000Z,322090.,182960.,77984.0,38150.0,16107.0,6889.70,1967.80
1998-08-26T09:41:50.000Z,330360.,182960.,76356.0,38150.0,16107.0,6889.70,1967.80
1998-08-26T09:42:02.000Z,330360.,182960.,77984.0,38150.0,16107.0,6767.20,1967.80
1998-08-26T09:42:14.000Z,322090.,182960.,77984.0,38150.0,16107.0,6767.20,1967.80
1998-08-26T09:42:27.000Z,330360.,188050.,77984.0,38891.0,16107.0,6889.70,1967.80
1998-08-26T09:42:39.000Z,322090.,182960.,77984.0,38891.0,16107.0,6889.70,1967.80
1998-08-26T09:42:51.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:43:03.000Z,330360.,188050.,77984.0,38150.0,16107.0,6889.70,1968.60
1998-08-26T09:43:15.000Z,322140.,188050.,77984.0,38150.0,16107.0,6889.70,1968.60
1998-08-26T09:43:27.000Z,330700.,188230.,78060.0,38186.0,16121.0,6775.70,2005.00
1998-08-26T09:43:39.000Z,322430.,183170.,76452.0,38186.0,16121.0,6775.70,2005.00
1998-08-26T09:43:51.000Z,313860.,177900.,73119.0,35902.0,14866.0,6405.30,1862.50
1998-08-26T09:44:03.000Z,313860.,177900.,73119.0,35902.0,14866.0,6405.30,1862.50
1998-08-26T09:44:15.000Z,314200.,178080.,74824.0,35937.0,14880.0,6171.60,1759.00
1998-08-26T09:44:27.000Z,322430.,178080.,74824.0,35937.0,14880.0,6171.60,1759.00
1998-08-26T09:44:39.000Z,323060.,183530.,74958.0,35955.0,14890.0,6294.20,1795.40
1998-08-26T09:44:51.000Z,313860.,177900.,73119.0,35955.0,14890.0,6294.20,1795.40
1998-08-26T09:45:03.000Z,313810.,177870.,74728.0,36651.0,15279.0,6285.60,1792.10
1998-08-26T09:45:16.000Z,313810.,172810.,73119.0,36651.0,15279.0,6285.60,1792.10
1998-08-26T09:45:28.000Z,322090.,177870.,74728.0,36651.0,15279.0,6285.60,1792.10
1998-08-26T09:45:40.000Z,322090.,172810.,73119.0,36651.0,15279.0,6285.60,1792.10
1998-08-26T09:45:52.000Z,305590.,177870.,73119.0,35188.0,14467.0,6168.80,1759.00
1998-08-26T09:46:04.000Z,314450.,173140.,73253.0,35188.0,14467.0,6168.80,1759.00
1998-08-26T09:46:16.000Z,313810.,172810.,73119.0,35170.0,14871.0,6046.30,1722.50
1998-08-26T09:46:28.000Z,314150.,178050.,73177.0,35170.0,14871.0,6046.30,1722.50
1998-08-26T09:46:40.000Z,313810.,172810.,73119.0,35188.0,14467.0,6168.80,1793.80
1998-08-26T09:46:52.000Z,314450.,178230.,71626.0,35188.0,14467.0,6168.80,1793.80
1998-08-26T09:47:04.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:47:16.000Z,313860.,177900.,71492.0,35153.0,14866.0,6285.60,1862.50
1998-08-26T09:47:28.000Z,313860.,172810.,71492.0,35153.0,14866.0,6285.60,1862.50
1998-08-26T09:47:40.000Z,314150.,172960.,73177.0,35920.0,15284.0,6530.70,1828.60
1998-08-26T09:47:52.000Z,322090.,177900.,74747.0,35920.0,15284.0,6530.70,1828.60
1998-08-26T09:48:05.000Z,322090.,177900.,76356.0,37401.0,15693.0,6647.50,1933.00
1998-08-26T09:48:17.000Z,322090.,177900.,76356.0,37401.0,15693.0,6647.50,1933.00
1998-08-26T09:48:29.000Z,331680.,178620.,76681.0,38230.0,16141.0,6784.20,1972.70
1998-08-26T09:48:41.000Z,330360.,182960.,77984.0,38230.0,16141.0,6784.20,1972.70
1998-08-26T09:48:53.000Z,330360.,188050.,77984.0,37401.0,16107.0,6770.00,1933.00
1998-08-26T09:49:05.000Z,322090.,182960.,76356.0,37401.0,16107.0,6770.00,1933.00
1998-08-26T09:49:17.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:49:29.000Z,330660.,183140.,78060.0,38186.0,16121.0,6775.70,1970.20
1998-08-26T09:49:41.000Z,330660.,188230.,78060.0,38186.0,16121.0,6775.70,1970.20
1998-08-26T09:49:53.000Z,338930.,188230.,79688.0,39658.0,16112.0,6650.30,1933.80
1998-08-26T09:50:05.000Z,330360.,188050.,79612.0,39658.0,16112.0,6650.30,1933.80
1998-08-26T09:50:17.000Z,346870.,198210.,82867.0,39640.0,16516.0,7009.30,1967.80
1998-08-26T09:50:29.000Z,338590.,198210.,81239.0,39640.0,16516.0,7009.30,1967.80
1998-08-26T09:50:41.000Z,346870.,203300.,84476.0,41889.0,17343.0,7131.90,1967.80
1998-08-26T09:50:54.000Z,346870.,198210.,84476.0,41889.0,17343.0,7131.90,1967.80
1998-08-26T09:51:06.000Z,346870.,203300.,84476.0,40390.0,16930.0,7131.90,2003.40
1998-08-26T09:51:18.000Z,338590.,193120.,81239.0,40390.0,16930.0,7131.90,2003.40
1998-08-26T09:51:30.000Z,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998-08-26T09:51:42.000Z,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998-08-26T09:51:54.000Z,330700.,178080.,74805.0,38168.0,16112.0,6772.90,1863.40
1998-08-26T09:52:06.000Z,322140.,182990.,76375.0,38168.0,16112.0,6772.90,1863.40
1998-08-26T09:52:18.000Z,330360.,188050.,76375.0,38150.0,16107.0,6770.00,1933.00
1998-08-26T09:52:30.000Z,330360.,188050.,77984.0,38150.0,16107.0,6770.00,1933.00
1998-08-26T09:52:42.000Z,330700.,188260.,79688.0,39667.0,16939.0,7015.00,1969.40
1998-08-26T09:52:54.000Z,338640.,193150.,81239.0,39667.0,16939.0,7015.00,1969.40
1998-08-26T09:53:06.000Z,330700.,183170.,78060.0,37418.0,15698.0,6772.90,1933.80
1998-08-26T09:53:18.000Z,313860.,177900.,74747.0,37418.0,15698.0,6772.90,1933.80
1998-08-26T09:53:30.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:53:42.000Z,305590.,177900.,74747.0,36651.0,15693.0,6647.50,1933.00
1998-08-26T09:53:55.000Z,305590.,177900.,74747.0,36651.0,15693.0,6647.50,1933.00
1998-08-26T09:54:07.000Z,314450.,178230.,76509.0,37436.0,15708.0,6653.20,1970.20
1998-08-26T09:54:19.000Z,313860.,182960.,76356.0,37436.0,15708.0,6653.20,1970.20
1998-08-26T09:54:31.000Z,313860.,172810.,76356.0,36651.0,15279.0,6647.50,1968.60
1998-08-26T09:54:43.000Z,313860.,177900.,76356.0,36651.0,15279.0,6647.50,1968.60
1998-08-26T09:54:55.000Z,322430.,178050.,74805.0,37418.0,15698.0,6650.30,2004.20
1998-08-26T09:55:07.000Z,313860.,177900.,74747.0,37418.0,15698.0,6650.30,2004.20
1998-08-26T09:55:19.000Z,322090.,177900.,74747.0,36651.0,15693.0,6647.50,1933.00
1998-08-26T09:55:31.000Z,305590.,172810.,73119.0,36651.0,15693.0,6647.50,1933.00
1998-08-26T09:55:43.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:55:55.000Z,314150.,178050.,74805.0,37418.0,16112.0,6892.50,2074.60
1998-08-26T09:56:07.000Z,305590.,177900.,73119.0,37418.0,16112.0,6892.50,2074.60
1998-08-26T09:56:19.000Z,313860.,177900.,77984.0,38150.0,16521.0,7009.30,2144.20
1998-08-26T09:56:31.000Z,313860.,182960.,76356.0,38150.0,16521.0,7009.30,2144.20
1998-08-26T09:56:44.000Z,322090.,177900.,76356.0,37401.0,16107.0,6770.00,2003.40
1998-08-26T09:56:56.000Z,305590.,177900.,76356.0,37401.0,16107.0,6770.00,2003.40
1998-08-26T09:57:08.000Z,313860.,177900.,77984.0,38900.0,16521.0,7131.90,2073.80
1998-08-26T09:57:20.000Z,322090.,188050.,77984.0,38900.0,16521.0,7131.90,2073.80
1998-08-26T09:57:32.000Z,322090.,182960.,77984.0,38150.0,16521.0,6770.00,2038.20
1998-08-26T09:57:44.000Z,313860.,177900.,76356.0,38150.0,16521.0,6770.00,2038.20
1998-08-26T09:57:56.000Z,313810.,177870.,74728.0,38150.0,16516.0,6889.70,2038.20
1998-08-26T09:58:08.000Z,322090.,182960.,77984.0,38150.0,16516.0,6889.70,2038.20
1998-08-26T09:58:20.000Z,322090.,188050.,76356.0,38891.0,16516.0,7009.30,2038.20
1998-08-26T09:58:32.000Z,330360.,188050.,79612.0,38891.0,16516.0,7009.30,2038.20
1998-08-26T09:58:44.000Z,330360.,188050.,77984.0,38891.0,16516.0,6889.70,2038.20
1998-08-26T09:58:56.000Z,330360.,188050.,77984.0,38891.0,16516.0,6889.70,2038.20
1998-08-26T09:59:08.000Z,330360.,182960.,77984.0,38150.0,16107.0,6889.70,2038.20
1998-08-26T09:59:20.000Z,322090.,188050.,76356.0,38150.0,16107.0,6889.70,2038.20
1998-08-26T09:59:33.000Z,313810.,177870.,74728.0,38891.0,16516.0,6889.70,2038.20
1998-08-26T09:59:45.000Z,322090.,182960.,76356.0,38891.0,16516.0,6889.70,2038.20
1998-08-26T09:59:57.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T10:00:08.000Z,322090.,188020.,77984.0,38141.0,16516.0,7009.30,2073.00
1998-08-26T10:00:20.000Z,322090.,182960.,77984.0,38141.0,16516.0,7009.30,2073.00
1998-08-26T10:00:32.000Z,314110.,183140.,76433.0,38908.0,16939.0,7012.20,2109.40
1998-08-26T10:00:44.000Z,313810.,177870.,76356.0,38908.0,16939.0,7012.20,2109.40
1998-08-26T10:00:56.000Z,322090.,188020.,79612.0,39640.0,16930.0,7371.20,2108.60
1998-08-26T10:01:08.000Z,322090.,188020.,79612.0,39640.0,16930.0,7371.20,2108.60
1998-08-26T10:01:20.000Z,322090.,188020.,79612.0,39640.0,16516.0,7129.00,2073.00
1998-08-26T10:01:32.000Z,322090.,182960.,77984.0,39640.0,16516.0,7129.00,2073.00
1998-08-26T10:01:44.000Z,330320.,182960.,79612.0,38891.0,16516.0,7251.50,2073.00
1998-08-26T10:01:56.000Z,322090.,182960.,77984.0,38891.0,16516.0,7251.50,2073.00
1998-08-26T10:02:09.000Z,314450.,183320.,76509.0,38186.0,16121.0,7017.90,2075.50
1998-08-26T10:02:21.000Z,313860.,182960.,76356.0,38186.0,16121.0,7017.90,2075.50
1998-08-26T10:02:33.000Z,322090.,182960.,77984.0,39649.0,16930.0,7131.90,2144.20
1998-08-26T10:02:45.000Z,322090.,182960.,79612.0,39649.0,16930.0,7131.90,2144.20
1998-08-26T10:02:57.000Z,330360.,182960.,81239.0,39649.0,16930.0,7131.90,2144.20
1998-08-26T10:03:09.000Z,322090.,182960.,81239.0,39649.0,16930.0,7131.90,2144.20
1998-08-26T10:03:21.000Z,322090.,182960.,77984.0,39649.0,16930.0,7131.90,2144.20
1998-08-26T10:03:33.000Z,322090.,182960.,77984.0,39649.0,16930.0,7131.90,2144.20
1998-08-26T10:03:45.000Z,322090.,182960.,77984.0,38900.0,16930.0,7131.90,2144.20
1998-08-26T10:03:57.000Z,322090.,182960.,77984.0,38900.0,16930.0,7131.90,2144.20
1998-08-26T10:04:09.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T10:04:21.000Z,330360.,182960.,76356.0,39640.0,16930.0,7131.90,2143.40
1998-08-26T10:04:33.000Z,322090.,182960.,77984.0,39640.0,16930.0,7131.90,2143.40
1998-08-26T10:04:45.000Z,313810.,182960.,76356.0,38150.0,16930.0,7131.90,2179.00
1998-08-26T10:04:58.000Z,313810.,177870.,76356.0,38150.0,16930.0,7131.90,2179.00
1998-08-26T10:05:10.000Z,313810.,182960.,77984.0,38891.0,16107.0,7131.90,2179.00
1998-08-26T10:05:22.000Z,313810.,177870.,74728.0,38891.0,16107.0,7131.90,2179.00
1998-08-26T10:05:34.000Z,322090.,188050.,77984.0,38150.0,16107.0,6889.70,2073.80
1998-08-26T10:05:46.000Z,322090.,177870.,76356.0,38150.0,16107.0,6889.70,2073.80
1998-08-26T10:05:58.000Z,322090.,177870.,74728.0,38150.0,16107.0,6767.20,2038.20
1998-08-26T10:06:10.000Z,322090.,182960.,74728.0,38150.0,16107.0,6767.20,2038.20
1998-08-26T10:06:22.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T10:06:34.000Z,313810.,177870.,74728.0,36687.0,15294.0,6533.50,1970.20
1998-08-26T10:06:46.000Z,306170.,178230.,71626.0,36687.0,15294.0,6533.50,1970.20
1998-08-26T10:06:58.000Z,297310.,167720.,71472.0,35902.0,15279.0,6405.30,1933.00
1998-08-26T10:07:10.000Z,305540.,167720.,71472.0,35902.0,15279.0,6405.30,1933.00
1998-08-26T10:07:22.000Z,305540.,177870.,73100.0,36651.0,15693.0,6767.20,1967.80
1998-08-26T10:07:34.000Z,305540.,177870.,74728.0,36651.0,15693.0,6767.20,1967.80
1998-08-26T10:07:47.000Z,314110.,178050.,74805.0,37410.0,15698.0,6892.50,2039.00
1998-08-26T10:07:59.000Z,313810.,177870.,76356.0,37410.0,15698.0,6892.50,2039.00
1998-08-26T10:08:11.000Z,313810.,177870.,74728.0,37392.0,16102.0,6889.70,2003.40
1998-08-26T10:08:23.000Z,313810.,177870.,74728.0,37392.0,16102.0,6889.70,2003.40
1998-08-26T10:08:35.000Z,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998-08-26T10:08:47.000Z,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998-08-26T10:08:59.000Z,305590.,177870.,76356.0,37401.0,15693.0,6767.20,2003.40
1998-08-26T10:09:11.000Z,305590.,172810.,74728.0,37401.0,15693.0,6767.20,2003.40
1998-08-26T10:09:23.000Z,305590.,172810.,74728.0,37401.0,15693.0,6767.20,2003.40
1998-08-26T10:09:35.000Z,313810.,177870.,74728.0,37401.0,15693.0,6767.20,2003.40
1998-08-26T10:09:47.000Z,313810.,177870.,74728.0,37418.0,15698.0,6650.30,2004.20
1998-08-26T10:09:59.000Z,314110.,178050.,74805.0,37418.0,15698.0,6650.30,2004.20
1998-08-26T10:10:11.000Z,313810.,177870.,74728.0,36651.0,15693.0,6767.20,2003.40
1998-08-26T10:10:23.000Z,305590.,177870.,74728.0,36651.0,15693.0,6767.20,2003.40
1998-08-26T10:10:35.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T10:10:48.000Z,305540.,172780.,73100.0,36651.0,15693.0,6767.20,2038.20
1998-08-26T10:11:00.000Z,305540.,177870.,73100.0,36651.0,15693.0,6767.20,2038.20
1998-08-26T10:11:12.000Z,305540.,172780.,73100.0,37392.0,15693.0,6647.50,2003.40
1998-08-26T10:11:24.000Z,305540.,177870.,74728.0,37392.0,15693.0,6647.50,2003.40
1998-08-26T10:11:36.000Z,313810.,177870.,74728.0,38141.0,15693.0,6647.50,2003.40
1998-08-26T10:11:48.000Z,313810.,182960.,77984.0,38141.0,15693.0,6647.50,2003.40
1998-08-26T10:12:00.000Z,314110.,178050.,76433.0,38908.0,16112.0,6770.00,2039.00
1998-08-26T10:12:12.000Z,313810.,177870.,76356.0,38908.0,16112.0,6770.00,2039.00
1998-08-26T10:12:24.000Z,313810.,177870.,74728.0,38926.0,16121.0,6772.90,2075.50
1998-08-26T10:12:36.000Z,322720.,188380.,78118.0,38926.0,16121.0,6772.90,2075.50
1998-08-26T10:12:48.000Z,313810.,177870.,76356.0,38168.0,16112.0,6892.50,2074.60
1998-08-26T10:13:00.000Z,314150.,183140.,78060.0,38168.0,16112.0,6892.50,2074.60
1998-08-26T10:13:12.000Z,313810.,177870.,76356.0,38150.0,16107.0,7009.30,2073.80
1998-08-26T10:13:24.000Z,313810.,177870.,77984.0,38150.0,16107.0,7009.30,2073.80
1998-08-26T10:13:37.000Z,313810.,177870.,76356.0,38150.0,16107.0,6889.70,2038.20
1998-08-26T10:13:49.000Z,322090.,182960.,77984.0,38150.0,16107.0,6889.70,2038.20
1998-08-26T10:14:01.000Z,314150.,183140.,76433.0,38168.0,16112.0,6892.50,2004.20
1998-08-26T10:14:13.000Z,313810.,172810.,76356.0,38168.0,16112.0,6892.50,2004.20
1998-08-26T10:14:25.000Z,305880.,172960.,73177.0,37418.0,15698.0,6650.30,1933.80
1998-08-26T10:14:37.000Z,297310.,177870.,73119.0,37418.0,15698.0,6650.30,1933.80
1998-08-26T10:14:49.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T10:15:01.000Z,305590.,167720.,74728.0,36651.0,15693.0,6647.50,2003.40
1998-08-26T10:15:13.000Z,297310.,167720.,73119.0,36651.0,15693.0,6647.50,2003.40
1998-08-26T10:15:25.000Z,297310.,172810.,74728.0,37471.0,15722.0,6661.70,2007.50
1998-08-26T10:15:37.000Z,298480.,173470.,73407.0,37471.0,15722.0,6661.70,2007.50
1998-08-26T10:15:49.000Z,298480.,178590.,73407.0,37489.0,15732.0,6664.60,2008.40
1998-08-26T10:16:01.000Z,297610.,172960.,73177.0,37489.0,15732.0,6664.60,2008.40
1998-08-26T10:16:13.000Z,305590.,172810.,74728.0,38150.0,16107.0,6889.70,2038.20
1998-08-26T10:16:26.000Z,305590.,172810.,74728.0,38150.0,16107.0,6889.70,2038.20
1998-08-26T10:16:38.000Z,305590.,172810.,74728.0,37401.0,16107.0,6767.20,2038.20
1998-08-26T10:16:50.000Z,313810.,177870.,76356.0,37401.0,16107.0,6767.20,2038.20
1998-08-26T10:17:02.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
